"admUnitFiveId","name","admUnitFourId"
20152828360,"Dakshin Pathantuli","20152828"
20152828731,"Paschim Mogaltuli","20152828"
20152828779,"Madarbari","20152828"
20152828821,"Purba Goshail Danga","20152828"
20152829200,"Dakshin Madarbari","20152829"
20152829238,"Kadamtali","20152829"
20152829425,"Majhir Ghat Road","20152829"
20152829479,"Paschim Madarbari (Part)","20152829"
20152830218,"Bastuhara Colony","20152830"
20152830310,"Daroga Hat","20152830"
20152830335,"Dakshin Majhir Ghat","20152830"
20152830350,"Dakshin Nalapara","20152830"
20152830390,"Jelepara","20152830"
20152830400,"Kamal Gate","20152830"
20152830500,"Hazi Nasu Malum Lane","20152830"
20152830610,"Railway Station Colony","20152830"
20152830700,"Sadarghat","20152830"
20152830710,"Stand Road","20152830"
20152830711,"Stand Road Mojpara","20152830"
20152830790,"Uttar Majhir Ghat","20152830"
20152830800,"Uttar Nalapara","20152830"
20152836413,"Gosail Danga","20152836"
20152836760,"Paschim Nimtala","20152836"
20152836790,"Purba Nimtala","20152836"
20153311010,"Abdullapur","20153311"
20153313379,"Jungle Dantmara","20153313"
20153313553,"Lot 98 Andharmanik","20153313"
20153313830,"Ramgar","20153313"
20153313841,"Ramgarh Sitakunda R.F.","20153313"
20153314071,"Baktapur","20153314"
20153319030,"Amtali","20153319"
20153319051,"Azimpur","20153319"
20153319307,"Harina","20153319"
20153319400,"Jungle Kaiyapukhia","20153319"
20153319430,"Kotbaria","20153319"
20153319635,"Paglichhari","20153319"
20153319666,"Paschim Bhujpur","20153319"
20153319687,"Paschim Kaiyapukhia","20153319"
20153319759,"Purba Bhujpur","20153319"
20153319810,"Purba Kaiuapukhia","20153319"
20153319841,"Ramgarh Sitakunda R.F.(Part)","20153319"
20153319871,"Singharia","20153319"
20153323194,"Dantmara","20153323"
20153323326,"Hasnabad","20153323"
20153323461,"Lot 05 Dantmara","20153323"
20153323841,"Ramgarh Sitakunda R.F.(Part)","20153323"
20153323892,"Sonairkhail","20153323"
20153323923,"Tarakon","20153323"
20153323943,"Uttar Baramasia","20153323"
20153328215,"Dharmapur","20153328"
20153328748,"Purba Andharmanik","20153328"
20153333953,"Uttar Dhurung (Part)","20153333"
20153338123,"Dakshin Dhurung","20153338"
20153338205,"Daulatpur","20153338"
20153338779,"Purba Dhurung","20153338"
20153338789,"Purba Farhadabad","20153338"
20153342317,"Harwalchhari","20153342"
20153342389,"Jungle Harwalchhari","20153342"
20153342471,"Lot 13 Sujanagarh","20153342"
20153342656,"Paschim Andharmanik","20153342"
20153342677,"Paschim Fatikchhari","20153342"
20153342718,"Patialchhari","20153342"
20153342800,"Purba Fatikchhari","20153342"
20153342842,"Ramgarh Sitakunda R.F.(Part)","20153342"
20153347246,"Fatehpur","20153347"
20153347359,"Jahanpur","20153347"
20153347933,"Telparai","20153347"
20153352041,"Arazi Fenua","20153352"
20153352133,"Dakshin Kanchan Nagar","20153352"
20153352492,"Lot 17 A Raktachhari","20153352"
20153352564,"Madhya Kanchan Nagar","20153352"
20153352594,"Manikpur","20153352"
20153352964,"Uttar Kanchan Nagar","20153352"
20153355410,"Jungle Khiram","20153355"
20153355574,"Magkata","20153355"
20153355697,"Paschim Khiram","20153355"
20153355738,"Prempur","20153355"
20153357184,"Damdama","20153357"
20153357256,"Fenua","20153357"
20153357276,"Gopalghata","20153357"
20153357451,"Lelang","20153357"
20153357512,"Lot 18 Fenua","20153357"
20153357523,"Lot 19 Kutubchhari","20153357"
20153357820,"Roypur","20153357"
20153361266,"Gamaritala","20153361"
20153361441,"Krishnanagar","20153361"
20153361582,"Maijbhandar","20153361"
20153361605,"Nanupur","20153361"
20153366061,"Badurkhil","20153366"
20153366102,"Chandpur","20153366"
20153366297,"Hapania","20153366"
20153366348,"Idilpur","20153366"
20153366369,"Jujkhala","20153366"
20153366502,"Lot 17 Idilpur","20153366"
20153366533,"Lot 44 Neptune Chabagan","20153366"
20153366728,"Pilkhana","20153366"
20153366841,"Ramgarh Sitakunda R.F.(Part)","20153366"
20153366861,"Sailkopa","20153366"
20153366994,"Uttar Sundarpur","20153366"
20153371143,"Dakshin Paindang","20153371"
20153371174,"Dalu","20153371"
20153371235,"Fakirchand","20153371"
20153371287,"Haidchakshiya","20153371"
20153371912,"Swetkua","20153371"
20153371974,"Uttar Paindang","20153371"
20153376153,"Dakshin Rangamatia","20153376"
20153376953,"Uttar Dhurung (Part)","20153376"
20153376987,"Uttar Rangamatia","20153376"
20153380020,"Ajimnagar","20153380"
20153380851,"Roushangiri","20153380"
20153385082,"Baramasia","20153385"
20153385092,"Betua","20153385"
20153385338,"Hajirkhil","20153385"
20153385420,"Jungle Sobhanchhari","20153385"
20153385482,"Lot 16 Baramasia","20153385"
20153385543,"Lot 71 Audalia","20153385"
20153385707,"Paschim Mandakini","20153385"
20153385882,"Sobhanchhari","20153385"
20153385902,"Suabil","20153385"
20153390615,"Nischintapur","20153390"
20153390625,"Okhara (Shamitir Hat)","20153390"
20153390769,"Purba Dhalai","20153390"
20153395112,"Chhilania","20153395"
20153395164,"Dakshin Sundarpur","20153395"
20153395225,"Ekhulia","20153395"
20153395646,"Panchpukuria","20153395"
20153511246,"Dakhin Kattali(Part)","20153511"
20153524083,"Anandipur","20153524"
20153524410,"Halishahar Housing Estate","20153524"
20153524640,"Rangi Para","20153524"
20153525410,"Halishahar Housing Estate","20153525"
20153525500,"Madhya Rampur","20153525"
20153525680,"Purba Rampur","20153525"
20153525695,"Paschim Rampur","20153525"
20153525710,"Shabujbagh","20153525"
20153526029,"Abbas Para","20153526"
20153526060,"Acharjee Para","20153526"
20153526100,"Artilary + Mass","20153526"
20153526230,"Chowdhury Para","20153526"
20153526260,"C.S.D. Godown","20153526"
20153526310,"Full Chowdhury Para","20153526"
20153526510,"Golachipa Para","20153526"
20153526600,"M.A Aziz Para","20153526"
20153526605,"Moinna Para","20153526"
20153526620,"Mollah Para","20153526"
20153526700,"Nath Para","20153526"
20153526710,"Natun Para","20153526"
20153526750,"Sundubi Para","20153526"
20153526810,"Niaz Para","20153526"
20153526847,"Uttar Halishahar B.Block","20153526"
20153526900,"Panchghar Para","20153526"
20153710078,"Burish Char","20153710"
20153711136,"Chhibatali","20153711"
20153717175,"Chikandandi","20153717"
20153717526,"Khandakiya","20153717"
20153717780,"Nehalpur","20153717"
20153723195,"Dakshin Madarsha","20153723"
20153723585,"Madhya Madarsha","20153723"
20153729253,"Enayetpur","20153729"
20153729799,"Paschim Dhalai","20153729"
20153735370,"Jobra","20153735"
20153735448,"Jungle Paschim Patty","20153735"
20153735643,"Maizpatty (Fatehpur)","20153735"
20153735702,"Mithachara (Part)","20153735"
20153735721,"Mithanala","20153735"
20153735838,"Paschim Patty","20153735"
20153741156,"Chhota Kanchanpur","20153741"
20153741487,"Jungle Udalia","20153741"
20153741624,"Mohammadabad","20153741"
20153741819,"Paschim Forhadabad","20153741"
20153741858,"Purbba Mandakini","20153741"
20153741955,"Udalia","20153741"
20153747292,"Garduara","20153747"
20153753312,"Gumanmardan","20153753"
20153759019,"Alipur","20153759"
20153759234,"Dewannagar","20153759"
20153759273,"Fatika","20153759"
20153759429,"Jungle Mithachhara","20153759"
20153759468,"Jungle Shilchhari","20153759"
20153759604,"Madhya Pahartali","20153759"
20153759702,"Mithachhara","20153759"
20153759936,"Shilchhari","20153759"
20153765663,"Mekhal","20153765"
20153765741,"Muzafarpur","20153765"
20153765877,"Rahimpur","20153765"
20153765897,"Ruhulapur","20153765"
20153771086,"Charia","20153771"
20153771331,"Hasimnagar","20153771"
20153771682,"Mirzapur","20153771"
20153771994,"Uttar Pahartali","20153771"
20153777760,"Nangalmora","20153777"
20153789058,"Bathua","20153789"
20153789546,"Kuais","20153789"
20153789916,"Shikarpur","20153789"
20153795975,"Uttar Madarsa","20153795"
20153798998,"Chittagang Cnt.(Hathazari (P))","20153798"
20154115149,"Bag Moniram","20154115"
20154115566,"Nasirabad East","20154115"
20154115920,"Polo Ground","20154115"
20154116347,"Chak Bazar","20154116"
20154116397,"Chandanpura","20154116"
20154116416,"Joynagar","20154116"
20154116422,"Kapashgola","20154116"
20154120497,"Dewan Bazar","20154120"
20154120545,"Korbaniganj","20154120"
20154120970,"Teri Bazar (Forhad Bagbag Lale","20154120"
20154121396,"Jamal Khan","20154121"
20154121630,"Rahmatganj (Part)","20154121"
20154122597,"Enayet Bazar","20154122"
20154131080,"Al-Karan","20154131"
20154132099,"Ander Killa (+Zailkhana)","20154132"
20154132630,"Rahmatganj","20154132"
20154133646,"Firingi Bazar","20154133"
20154134895,"Patharghata","20154134"
20154135080,"Asadganj","20154135"
20154135348,"Bakshir Hat","20154135"
20154135796,"Khatunganj","20154135"
20154135845,"Kurbaniganj","20154135"
20154308432,"Kulshi R/A (Kulshi Thana)","20154308"
20154308440,"Khulsi Hill Area","20154308"
20154308450,"Khulsi Khamarbari","20154308"
20154308610,"Poly Technical","20154308"
20154308910,"Tulatuli","20154308"
20154308995,"Zakir Hossain Road","20154308"
20154309200,"Paschim Firojshah Colony","20154309"
20154309210,"Eagle Star Textile Mills","20154309"
20154309410,"Abdul Ali Nagar (Jolapara)","20154309"
20154309480,"Kaiballya Dham","20154309"
20154309580,"Shahid Lane (Panjab Lane)","20154309"
20154309610,"Purba Firoz Shah Colony","20154309"
20154309940,"Foy's Lake","20154309"
20154313015,"Exen Colony","20154313"
20154313018,"Ambagan","20154313"
20154313280,"Dakshin Kulshi","20154313"
20154313447,"Jautala","20154313"
20154313450,"Jalalabad Houisng","20154313"
20154313683,"Master Lane","20154313"
20154313700,"Railway Colony(Locoshed Colon","20154313"
20154313720,"New Jhautala Diesel Colony","20154313"
20154313770,"Sardarnagar","20154313"
20154313773,"Segun Bagan","20154313"
20154313810,"Ticket Printing Press","20154313"
20154313828,"Tiger Pass","20154313"
20154313976,"Wireless Colony","20154313"
20154314120,"Baghghona (Part)","20154314"
20154314180,"Baitul Aman Housing Society","20154314"
20154314220,"Chandmari Road","20154314"
20154314400,"Kusumbagh R/A","20154314"
20154314500,"Malipara","20154314"
20154314530,"Mati Jharna","20154314"
20154314610,"Paschim High Level Road","20154314"
20154314615,"Police Line + Mass","20154314"
20154314620,"Pura Colony","20154314"
20154314670,"Purba High Level Road","20154314"
20154314700,"Railway Colony (Tiger Pass)","20154314"
20154314715,"P. W. D. Colony","20154314"
20154314800,"Satkania Colony","20154314"
20154314810,"Shah Garis Ullah Housing Soci","20154314"
20154314828,"Tiger Pass","20154314"
20154314830,"Suchona Housing Society","20154314"
20154314835,"Shahid Colony (Samsu Colony)","20154314"
20154314840,"Tula Pukur Par","20154314"
20154314964,"Vuati Colony","20154314"
20154710061,"Amirabad","20154710"
20154710405,"Hazar Bigha","20154710"
20154710642,"Mallik Chhoang","20154710"
20154710924,"Sukchhari","20154710"
20154713026,"Adhunagar","20154713"
20154713396,"Harina","20154713"
20154713581,"Kulapagli","20154713"
20154713818,"Rasiderghona","20154713"
20154718070,"Amtali","20154718"
20154718123,"Barahatia","20154718"
20154718158,"Chak Firani","20154718"
20154718449,"Jungle Barahatia","20154718"
20154725149,"Bibibila","20154725"
20154725193,"Char Amba","20154725"
20154725625,"Maijbila","20154725"
20154725713,"Noabila","20154725"
20154725801,"Rajghata","20154725"
20154725942,"Teelibila","20154725"
20154732167,"Chanda","20154732"
20154732246,"Chunati","20154732"
20154732352,"Farenga","20154732"
20154732466,"Jungle-Chunati","20154732"
20154732695,"Narischa","20154732"
20154732739,"Pantrisa","20154732"
20154732889,"Satgar","20154732"
20154743017,"Adarchar","20154743"
20154743766,"Paschim Kalaujan","20154743"
20154743792,"Purba Kalaujan","20154743"
20154743986,"Uttar Kalaujan","20154743"
20154762299,"Dakshin Sukchhari","20154762"
20154762589,"Lohagara","20154762"
20154773079,"Andharmanik","20154773"
20154773316,"Dhalibila","20154773"
20154773484,"Jungle Padua","20154773"
20154773722,"Padua","20154773"
20154780290,"Dakshin Putibila","20154780"
20154780387,"Gorasthan","20154780"
20154780730,"Paharchanda","20154780"
20154780871,"Saraia","20154780"
20155301350,"Imampur (Part)","20155301"
20155301914,"Sonapahar(Part)","20155301"
20155302409,"Jamalpur (Part)","20155302"
20155302914,"Sonapahar(Part)","20155302"
20155303009,"Azamnagar (Part)","20155303"
20155304009,"Azamnagar(Part)","20155304"
20155305650,"Paschim Hinguli (Part)","20155305"
20155306409,"Jamal Pur(Part)","20155306"
20155307409,"Jamalpur (Part)","20155307"
20155308251,"Dhom Part","20155308"
20155308409,"Jamalpur(Part)","20155308"
20155309251,"Dhum (Part)","20155309"
20155309409,"Jamalpur (Part)","20155309"
20155309650,"Pachim Hinguli(Part)","20155309"
20155311190,"Madhya Talbaria (Part)","20155311"
20155312090,"Dakshin Talbaria","20155312"
20155312190,"Madhya Talbaria (Part)","20155312"
20155312225,"Mirsharai (Part)","20155312"
20155313090,"Dakshin Talbaria","20155313"
20155313125,"Noa Para","20155313"
20155313225,"Mirsharai (Part)","20155313"
20155313497,"Purba Gobania (Part)","20155313"
20155314225,"Purba Mirsharai (Part)","20155314"
20155314497,"Purba Gobania","20155314"
20155314686,"Uttar Ambaria","20155314"
20155315125,"Gobania (Part)","20155315"
20155315225,"Paschim Mirsharai","20155315"
20155315536,"Tarakatia (Part)","20155315"
20155315567,"Kismot Jafrabad (Part)","20155315"
20155316125,"Gobania (Part)","20155316"
20155316180,"Madhya Maghadia (Part)","20155316"
20155316536,"Tarakatia (Part)","20155316"
20155317125,"Gobania (Part)","20155317"
20155317180,"Madhya Maghadia (Part)","20155317"
20155317285,"No 2 Tarakatia","20155317"
20155317536,"Tarakatia (Part)","20155317"
20155318280,"Nazir Para","20155318"
20155318335,"Poddertaluk (Part)","20155318"
20155318536,"Tarakatia (Part)","20155318"
20155319180,"Madhya Maghadia (Part)","20155319"
20155319335,"Poddertaluk (Part)","20155319"
20155322176,"Char Kalidas","20155322"
20155322183,"Charerishnajay","20155322"
20155322190,"Raghurathpur","20155322"
20155322251,"Dhum","20155322"
20155322576,"Mobarakghona","20155322"
20155322595,"Naherpur","20155322"
20155324270,"Durgapur","20155324"
20155324334,"Gopalpur","20155324"
20155324362,"Hajisarai","20155324"
20155324371,"Hariharpur","20155324"
20155324418,"Janarddanpur","20155324"
20155324846,"Raghunathpur","20155324"
20155324874,"Roypur","20155324"
20155324929,"Shikar Janarddanpur","20155324"
20155327027,"Baliadi","20155327"
20155327232,"Dakshin Muradpur","20155327"
20155327353,"Haitkandi","20155327"
20155327399,"Jagadishpur","20155327"
20155327492,"Kurua","20155327"
20155327813,"Purba Mayani (Part)","20155327"
20155328009,"Azamnagar","20155328"
20155328409,"Jamalpur","20155328"
20155328650,"Paschim Hinguli","20155328"
20155328762,"Purba Hinguli","20155328"
20155328914,"Sonar Pahar (Part)","20155328"
20155329204,"Companingagar","20155329"
20155329660,"Paschim Ichhakhali","20155329"
20155329771,"Purba Ichhakhali","20155329"
20155329976,"Uttar Ichhakhali","20155329"
20155335037,"Balirchar","20155335"
20155335074,"Baraia","20155335"
20155335102,"Bhalukia","20155335"
20155335185,"Chhattarua","20155335"
20155335213,"Dakshin Alinagar","20155335"
20155335306,"Geramara","20155335"
20155335427,"Joypur Purba Joar","20155335"
20155335446,"Kata Paschim Joar","20155335"
20155335464,"Katagang","20155335"
20155335632,"Paschim Alinagar","20155335"
20155335669,"Paschimjoar","20155335"
20155335743,"Purba Alinagar","20155335"
20155335864,"Ramgarh Sitakundo R.F.","20155335"
20155341046,"Baman Sundar","20155341"
20155341083,"Baria Khali","20155341"
20155341381,"Idilpur","20155341"
20155341455,"Katachhara","20155341"
20155341706,"Paschim Mithanala","20155341"
20155341948,"Temuhani Muradpur","20155341"
20155347269,"Duaru","20155347"
20155347497,"Madhya Maghadia (Part)","20155347"
20155347678,"Paschim Khaiyachhara","20155347"
20155347734,"Polmogra","20155347"
20155347781,"Purba Khaiyachhara","20155347"
20155347786,"Hasadyn Purba Maghadia (Part)","20155347"
20155347809,"Purba Mayani(Part)","20155347"
20155353698,"Paschim Mayani","20155353"
20155353813,"Purba Mayani","20155353"
20155359325,"Gobania","20155359"
20155359548,"Mithachhara","20155359"
20155359567,"Kismat Jafarabad","20155359"
20155359585,"Motbaria","20155359"
20155359790,"Purba Maghadia (Part)","20155359"
20155359818,"Purba Mithanala","20155359"
20155359836,"Raghabpur","20155359"
20155365316,"Ghinal","20155365"
20155365511,"Madhya Muradpur","20155365"
20155365557,"Mithanala Rajapur","20155365"
20155365688,"Paschim Maliais","20155365"
20155365799,"Purba Maliais","20155365"
20155365855,"Rahamatabad","20155365"
20155365911,"Saidpur","20155365"
20155365985,"Uttar Muradpur","20155365"
20155371437,"Kachua","20155371"
20155371502,"Madhya Maghadia","20155371"
20155377018,"Azampur","20155377"
20155377055,"Banshkhali","20155377"
20155377111,"Brindabanpur","20155377"
20155377166,"Fatepur","20155377"
20155377539,"Morgang","20155377"
20155377613,"Osmanpur","20155377"
20155377725,"Patakot","20155377"
20155377883,"Rokandipur","20155377"
20155377892,"Sahebpur","20155377"
20155383223,"Dakshin Maghadia","20155383"
20155383260,"Domkhali","20155383"
20155383902,"Saherkhali","20155383"
20155389065,"Bara Kamaldaha","20155389"
20155389195,"Chhota Kamaldaha","20155389"
20155389297,"Gachhbaria","20155389"
20155389474,"Khajuria","20155389"
20155389530,"Maijgaon","20155389"
20155389920,"Satbaria","20155389"
20155389994,"Wahedpur","20155389"
20155395092,"Bhagabatipur","20155395"
20155395241,"Dewanpur","20155395"
20155395340,"Gopinathpur","20155395"
20155395390,"Imampur","20155395"
20155395483,"Khilmurari","20155395"
20155395604,"Nandanpur","20155395"
20155395623,"Paragalpur","20155395"
20155395753,"Purba Gobinda Pur","20155395"
20155395827,"Purba Tajpur","20155395"
20155395914,"Sonapahar","20155395"
20155510220,"Cornel Hat","20155510"
20155510410,"C.D.A. R/A","20155510"
20155510680,"New Munsurabad","20155510"
20155510725,"Shaher Para","20155510"
20155510735,"Sarai Para (Part)","20155510"
20155510921,"Uttar Kattali","20155510"
20155510958,"Uttar Pahartali","20155510"
20155511236,"Dakshin Kat Tali(Part)","20155511"
20155511515,"Paschim Nasirabad (Part)","20155511"
20155511735,"Sarai Para (Part)","20155511"
20155512150,"Dakshin Pahartali (Part)","20155512"
20155512515,"Paschim Nasirabad (Part-1)","20155512"
20155512516,"Paschim Nasirabad (Part-2)","20155512"
20155512735,"Sarai Para (Part)","20155512"
20155707821,"Paschim Sholosahar (Part-1a)","20155707"
20155707822,"Paschim Sholosahar (Part-2)","20155707"
20155707823,"Paschim Sholosahar (Part-1b)","20155707"
20155708060,"Forest Reserch Instititute","20155708"
20155708200,"Chasma Pahar","20155708"
20155708220,"Cosmo Politan","20155708"
20155708510,"Maij Para","20155708"
20155708530,"Muradpur","20155708"
20155708563,"Nasirabad Housing","20155708"
20155708570,"Nasirabad I/A","20155708"
20155708850,"Rahmannagar","20155708"
20155708895,"Solak Bahar","20155708"
20155708900,"Sholashahar Rehabilitation Ar.","20155708"
20155716692,"Panchlish","20155716"
20156101012,"Allai","20156101"
20156101610,"Okara","20156101"
20156102916,"Suchakradandi (Part)","20156102"
20156103300,"Goadandi","20156103"
20156103916,"Suchakradandi (Part)","20156103"
20156104806,"Patiya Pashim (Part)","20156104"
20156105806,"Patiya Purba (Part)","20156105"
20156106752,"Paikpara","20156106"
20156106806,"Patiya (Part)_","20156106"
20156107048,"Bahuli","20156107"
20156107321,"Gobinderkhil Madrasha Complex","20156107"
20156108321,"Gobindarkhil (Dakshin)","20156108"
20156109321,"Gobindarkhil Uttor","20156109"
20156112024,"Asia","20156112"
20156112133,"Bathua","20156112"
20156115091,"Baraikara","20156115"
20156115103,"Baralia","20156115"
20156115145,"Belkhain","20156115"
20156115521,"Karttala","20156115"
20156115691,"Melghar","20156115"
20156115740,"Okainayra","20156115"
20156115812,"Parala","20156115"
20156118084,"Bara Uthan","20156118"
20156118266,"Daulatpur","20156118"
20156118833,"Shah Mirpur","20156118"
20156119042,"Bagh Khali","20156119"
20156119139,"Bagahara","20156119"
20156119157,"Bhatikhain","20156119"
20156119509,"Karal","20156119"
20156121115,"Baria","20156121"
20156121206,"Chatra","20156121"
20156121218,"Chanhara","20156121"
20156121285,"Dhaurdenga","20156121"
20156121333,"Guatali","20156121"
20156121697,"Mot Para","20156121"
20156124080,"Char Farid","20156124"
20156124107,"Char Lakshya","20156124"
20156127134,"Char Patharghata","20156127"
20156127430,"Ichhanagar","20156127"
20156127484,"Khoajnagar","20156127"
20156130006,"Alampur","20156130"
20156130036,"Bagdandi","20156130"
20156130248,"Dakshin Samura","20156130"
20156130279,"Dhalghat","20156130"
20156130315,"Gairala","20156130"
20156130406,"Ishwarkhain","20156130"
20156130515,"Karankhain","20156130"
20156130703,"Mukutnait","20156130"
20156130734,"Nanderkhil","20156130"
20156130922,"Tekota","20156130"
20156130988,"Uttar Samura","20156130"
20156139339,"Habilas Dwip","20156139"
20156139357,"Halim Khanchar","20156139"
20156139400,"Hulain","20156139"
20156139764,"Panchuria","20156139"
20156142351,"Haidgaon","20156142"
20156152461,"Junglekhain","20156152"
20156152606,"Larihara","20156152"
20156152721,"Naikhain","20156152"
20156152758,"Pairul","20156152"
20156152934,"Tiarkul","20156152"
20156152940,"Ujirpur","20156152"
20156152946,"Unainpura","20156152"
20156152994,"Yakubdangi","20156152"
20156155349,"Dangarchar","20156155"
20156155457,"Juldha","20156155"
20156158030,"Azimpur","20156158"
20156158473,"Kachuai","20156158"
20156158533,"Katha","20156158"
20156158618,"Lot 75 Sreemai","20156158"
20156158776,"Parigram","20156158"
20156158910,"Sreemai","20156158"
20156164066,"Bakkhain","20156164"
20156164151,"Bhandargaon","20156164"
20156164169,"Budhpura","20156164"
20156164260,"Darak","20156164"
20156164527,"Kasiais","20156164"
20156164649,"Mahira Perpera","20156164"
20156164819,"Perpera","20156164"
20156164825,"Pingala","20156164"
20156167224,"Sattar Petua","20156167"
20156167546,"Kelishahar","20156167"
20156167667,"Panchgachir Baradura","20156167"
20156167855,"Ratanpur","20156167"
20156167867,"Sapmara","20156167"
20156167958,"Uttar Bhursi","20156167"
20156170558,"Kharana","20156170"
20156170715,"Muzafarabad","20156170"
20156173072,"Banigram","20156173"
20156173175,"Chafra","20156173"
20156173182,"Chafri","20156173"
20156173570,"Kolagaon","20156173"
20156173594,"Lakhera","20156173"
20156173728,"Nalandha","20156173"
20156173879,"Sattetaia","20156173"
20156176163,"Binanihara","20156176"
20156176327,"Gorankhain","20156176"
20156176370,"Harinkhain","20156176"
20156176588,"Kusumpura","20156176"
20156176679,"Manasa","20156176"
20156176685,"Meherati","20156176"
20156176928,"Thanamahira","20156176"
20156185376,"Dwip Kalamoral","20156185"
20156185860,"Sikalbaha","20156185"
20156188018,"Asata","20156188"
20156188382,"Hatiaghona","20156188"
20156188394,"Hilichia","20156188"
20156188430,"Joara Khankhanabad","20156188"
20156188485,"Kaliais","20156188"
20156188582,"Kurangiri","20156188"
20156188600,"Laoverkhil","20156188"
20156188849,"Rasidabad","20156188"
20156188897,"Sobhandandi","20156188"
20156188903,"Sosang","20156188"
20156191078,"Banipur","20156191"
20156191236,"Dakshin Bhurshi","20156191"
20156191273,"Denga Para","20156191"
20156191539,"Kechia Para","20156191"
20156191552,"Khanmohana","20156191"
20156194424,"Jiri","20156194"
20156194479,"Kaigram","20156194"
20156194643,"Mahira","20156194"
20156194655,"Mahirahikhain","20156194"
20156194673,"Maliara","20156194"
20156194861,"Saidair","20156194"
20156194964,"Uttar Deang","20156194"
20156540887,"Uttar Patenga (Part)","20156540"
20156540888,"Uttarpatenga(Part)","20156540"
20156540889,"Uttar Patenga (Part-02)","20156540"
20156541268,"Dakshin Patenga","20156541"
20157001173,"Bachashah Nagar(Part)","20157001"
20157001704,"Uttar Noagoan","20157001"
20157002704,"Fakhir Khil","20157002"
20157002773,"Bacha Shahnagar(Part)","20157002"
20157003350,"Gucha Gram","20157003"
20157003400,"Jungle Gharchek","20157003"
20157003690,"Uttar Ghaichek(Part)","20157003"
20157004165,"Dakshin Parua","20157004"
20157004290,"Dakshin Ghatchek","20157004"
20157004842,"Dickpaara","20157004"
20157005690,"Uttar Ghatchek(Part)","20157005"
20157006229,"Debkinandan","20157006"
20157006729,"Rangunia","20157006"
20157006829,"Shanti Nikatan(Part)","20157006"
20157007425,"Kulkhurmai","20157007"
20157007829,"Morad Nagar","20157007"
20157008642,"Madhya Saidbari","20157008"
20157008842,"Paschim Saidbari","20157008"
20157009638,"Dakshin  Ichamati","20157009"
20157009738,"Purba Ichamati","20157009"
20157009750,"Rasidia Para(Part)","20157009"
20157009783,"Talukder Para","20157009"
20157015013,"Andarghona","20157015"
20157015055,"Baniaghona","20157015"
20157015069,"Betagi","20157015"
20157015110,"Chengkhali","20157015"
20157015207,"Dhemirchhara","20157015"
20157015234,"Dingallonga","20157015"
20157015331,"Gungunia Betagi","20157015"
20157015497,"Kaukhali","20157015"
20157015787,"Pukioiola","20157015"
20157015967,"Tinchadia","20157015"
20157017096,"Chandraghona","20157017"
20157017317,"Gumijheel","20157017"
20157017469,"Kadamtali","20157017"
20157021027,"Bagabili","20157021"
20157021082,"Bharanchhari","20157021"
20157021124,"Dakshin Ghagra (Part)","20157021"
20157021373,"Jungle Bagabili","20157021"
20157021594,"Lot 56 Bagabili","20157021"
20157021608,"Lot 57 Thandachhari","20157021"
20157021649,"Madhya Ghagra","20157021"
20157021663,"Meghachhari","20157021"
20157021870,"Sialbukka","20157021"
20157021953,"Thandachhari","20157021"
20157025041,"Bainala","20157025"
20157025152,"Dakshin Nischintapur","20157025"
20157025276,"Gajalia (P)","20157025"
20157025345,"Hosnabad (Part)","20157025"
20157025386,"Dakshin Jungle Nischintapur","20157025"
20157025511,"Khargola","20157025"
20157027649,"Madhya Ghagra","20157027"
20157027760,"Paschim Nischintapur (Part)","20157027"
20157027801,"Purba Nischintapur (Part)","20157027"
20157027994,"Uttar Ghagra","20157027"
20157030221,"Dhopaghata","20157030"
20157030525,"Kodala","20157030"
20157030566,"Lot 02 Kodala","20157030"
20157030580,"Lot 05 Jungle Kodala","20157030"
20157032276,"Gazalia (Part)","20157032"
20157032345,"Hosnabad(Part)","20157032"
20157032552,"Lalanagar","20157032"
20157032621,"Lot 58 Nischintapur","20157032"
20157032801,"Purba Nischintapur (Part)","20157032"
20157034193,"Debipur Kadamtali","20157034"
20157034483,"Katakhali","20157034"
20157034842,"Saidbari","20157034"
20157043179,"Darikop","20157043"
20157043248,"Dudhpukuria","20157043"
20157043262,"Falaharia","20157043"
20157043677,"Napitpukuria","20157043"
20157043690,"Narischa","20157043"
20157043718,"Padua","20157043"
20157043746,"Paschim Khurusia","20157043"
20157043815,"Purba Khurusia","20157043"
20157043912,"Sukbilas","20157043"
20157043981,"Tripura Sundari","20157043"
20157051359,"Ichhamati","20157051"
20157051414,"Jungle Parua","20157051"
20157051456,"Jungle Surat Singherdhala","20157051"
20157051538,"Kokania","20157051"
20157051635,"Lot 99 Hazari","20157051"
20157051732,"Parua","20157051"
20157051925,"Surat Singherdhala","20157051"
20157060428,"Jungle Pomara","20157060"
20157060773,"Pomara","20157060"
20157069124,"Dakshin Ghagra (Part)","20157069"
20157069760,"Paschim Nischintapur (Part)","20157069"
20157077304,"Gumai","20157077"
20157077829,"Rangunia","20157077"
20157086442,"Jungle Sarapbhata","20157086"
20157086856,"Sarapbhata","20157086"
20157094884,"Silak","20157094"
20157094939,"Tailabhanga","20157094"
20157401298,"Gohira (Part)","20157401"
20157402298,"Gohira (Part)","20157402"
20157403298,"Gohira (Part)","20157403"
20157404895,"Sultanpur (Part)","20157404"
20157405895,"Sultanpur (Part)","20157405"
20157406895,"Sultanpur (Part)","20157406"
20157407829,"Shahnagar","20157407"
